x,hart
13170,1870
13171,1874
13172,1865
13173,1865
13174,1872
13175,1880
13176,1880
13177,1883
13178,1883
13179,1883
13180,1885
13181,1885
13182,1880
13183,1910
13184,1910
13185,1896
13186,1904
13187,1904
13188,1911
13189,1924
13190,1924
13191,1913
13192,1927
13193,1927
13194,1933
13195,1940
13196,1940
13197,1941
13198,1927
13199,1927
13200,1947
13201,1947
13202,1961
13203,1950
13204,1950
13205,1953
13206,1962
13207,1962
13208,1951
13209,1959
13210,1959
13211,1964
13212,1968
13213,1968
13214,1966
13215,1954
13216,1954
13217,1955
13218,1955
13219,1973
13220,1967
13221,1967
13222,1961
13223,1973
13224,1973
13225,1955
13226,1964
13227,1964
13228,1973
13229,1969
13230,1969
13231,1977
13232,1968
13233,1968
13234,1955
13235,1974
13236,1974
13237,1990
13238,1990
13239,1969
13240,1975
13241,1975
13242,1971
13243,1977
13244,1977
13245,1973
13246,1962
13247,1962
13248,1978
13249,1982
13250,1982
13251,1961
13252,1969
13253,1969
13254,1974
13255,1974
13256,1968
13257,1970
13258,1970
13259,1966
13260,1964
13261,1964
13262,1973
13263,1967
13264,1967
13265,1967
13266,1996
13267,1996
13268,1962
13269,1979
13270,1979
13271,1981
13272,1978
13273,1978
13274,1986
13275,1984
13276,1984
13277,1980
13278,1980
13279,1999
13280,1980
13281,1980
13282,1977
13283,2004
13284,2004
13285,1983
13286,1980
13287,1980
13288,1992
13289,1990
13290,1990
13291,1995
13292,1989
13293,1989
13294,1977
13295,1977
13296,1988
13297,2001
13298,2001
13299,1984
13300,2002
13301,2002
13302,2009
13303,1988
13304,1988
13305,1991
13306,1994
13307,1994
13308,2009
13309,1993
13310,1993
13311,1991
13312,1990
13313,1990
13314,2022
13315,2006
13316,2006
13317,2004
13318,2004
13319,2007
13320,1996
13321,1996
13322,2008
13323,2001
13324,2001
13325,1997
13326,2008
13327,2008
13328,2004
13329,1968
13330,1968
13331,1987
13332,2002
13333,2002
13334,1991
13335,1991
13336,1988
13337,1999
13338,1999
13339,1986
13340,1992
13341,1992
13342,1985
13343,2002
13344,2002
13345,1998
13346,1978
13347,1978
13348,1987
13349,1995
13350,1995
13351,1985
13352,1985
13353,1989
13354,1991
13355,1991
13356,1981
13357,1997
13358,1997
13359,1990
13360,1992
13361,1992
13362,2005
13363,1996
13364,1996
13365,2005
13366,2027
13367,2027
13368,2031
13369,2032
13370,2032
13371,2039
13372,2039
13373,2039
13374,2049
13375,2049
13376,2045
13377,2047
13378,2047
13379,2048
13380,2047
13381,2047
13382,2030
13383,2047
13384,2047
13385,2036
13386,2016
13387,2016
13388,2022
13389,2015
13390,2015
13391,2006
13392,2006
13393,2000
13394,1989
13395,1989
13396,1993
13397,1987
13398,1987
13399,1972
13400,1983
13401,1983
13402,1999
13403,1986
13404,1986
13405,1984
13406,1983
13407,1983
13408,1991
13409,1995
13410,1995
13411,1989
13412,1989
13413,1995
13414,2011
13415,2011
13416,1990
13417,1999
13418,1999
13419,2028
13420,2060
13421,2060
13422,2090
13423,2128
13424,2128
13425,2173
13426,2244
13427,2244
13428,2299
13429,2389
13430,2389
13431,2493
13432,2493
13433,2545
13434,2548
13435,2548
13436,2530
13437,2443
13438,2443
13439,2281
13440,2158
13441,2158
13442,2001
13443,1916
13444,1916
13445,1876
13446,1827
13447,1827
13448,1841
13449,1829
13450,1829
13451,1818
13452,1818
13453,1850
13454,1845
13455,1845
13456,1831
13457,1876
13458,1876
13459,1873
13460,1862
13461,1862
13462,1886
13463,1893
13464,1893
13465,1894
13466,1904
13467,1904
13468,1905
13469,1905
13470,1917
13471,1933
13472,1933
13473,1915
13474,1933
13475,1933
13476,1931
13477,1927
13478,1927
13479,1952
13480,1952
13481,1952
13482,1949
13483,1976
13484,1976
13485,1955
13486,1958
13487,1958
13488,1986
13489,1986
13490,1966
13491,1979
13492,1979
13493,1976
13494,1976
13495,1976
13496,1987
13497,1998
13498,1998
13499,1979
13500,1991
13501,1991
13502,1993
13503,1991
13504,1991
13505,2002
13506,2002
13507,2006
13508,1999
13509,1999
13510,2007
13511,2010
13512,2010
13513,1999
13514,2025
13515,2025
13516,2018
13517,2022
13518,2022
13519,2023
13520,2016
13521,2016
13522,2023
13523,2036
13524,2036
13525,2035
13526,2040
13527,2040
13528,2046
13529,2046
13530,2032
13531,2047
13532,2047
13533,2053
13534,2078
13535,2078
13536,2083
13537,2068
13538,2068
13539,2055
13540,2079
13541,2079
13542,2089
13543,2096
13544,2096
13545,2095
13546,2095
13547,2078
13548,2093
13549,2093
13550,2091
13551,2103
13552,2103
13553,2105
13554,2101
13555,2101
13556,2104
13557,2128
13558,2128
13559,2111
13560,2093
13561,2093
13562,2113
13563,2109
13564,2109
13565,2104
13566,2104
13567,2114
13568,2082
13569,2082
13570,2088
13571,2091
13572,2091
13573,2059
13574,2072
13575,2072
13576,2063
13577,2034
13578,2034
13579,2030
13580,2029
13581,2029
13582,2001
13583,1989
13584,1989
13585,1981
13586,1981
13587,1974
13588,1950
13589,1950
13590,1934
13591,1928
13592,1928
13593,1919
13594,1902
13595,1902
13596,1899
13597,1886
13598,1886
13599,1875
13600,1894
13601,1894
13602,1876
13603,1876
13604,1875
13605,1874
13606,1874
13607,1868
13608,1868
13609,1868
13610,1882
13611,1869
13612,1869
13613,1881
13614,1888
13615,1888
13616,1879
13617,1888
13618,1888
13619,1900
13620,1907
13621,1907
13622,1905
13623,1907
13624,1907
13625,1903
13626,1903
13627,1921
13628,1928
13629,1928
13630,1921
13631,1936
13632,1936
13633,1934
13634,1928
13635,1928
13636,1936
13637,1945
13638,1945
13639,1946
13640,1947
13641,1947
13642,1937
13643,1937
13644,1947
13645,1956
13646,1956
13647,1954
13648,1964
13649,1964
13650,1959
13651,1957
13652,1957
13653,1963
13654,1976
13655,1976
13656,1965
13657,1973
13658,1973
13659,1974
13660,1966
13661,1966
13662,1971
13663,1971
13664,1970
13665,1977
13666,1977
13667,1977
13668,1973
13669,1973
13670,1965
13671,1981
13672,1981
13673,1963
13674,1969
13675,1969
13676,1976
13677,1960
13678,1960
13679,1987
13680,1983
13681,1983
13682,1976
13683,1976
13684,1989
13685,1990
13686,1990
13687,1963
13688,1983
13689,1983
13690,1982
13691,2002
13692,2002
13693,1980
13694,1969
13695,1969
13696,1975
13697,2008
13698,2008
13699,1974
13700,1980
13701,1980
13702,1994
13703,1994
13704,1986
13705,1975
13706,1975
13707,1986
13708,1986
13709,1986
13710,1985
13711,1978
13712,1978
13713,1975
13714,1994
13715,1994
13716,1997
13717,1990
13718,1990
13719,1999
13720,1999
13721,1994
13722,1991
13723,1991
13724,2001
13725,1991
13726,1991
13727,1995
13728,1994
13729,1994
13730,1980
13731,1988
13732,1988
13733,1993
13734,1993
13735,1993
13736,1991
13737,1980
13738,1980
13739,1982
13740,1982
13741,1992
13742,1990
13743,1990
13744,1988
13745,2000
13746,2000
13747,1983
13748,2000
13749,2000
13750,2004
13751,1996
13752,1996
13753,1999
13754,1992
13755,1992
13756,1998
13757,1998
13758,1991
13759,2000
13760,2000
13761,1988
13762,2006
13763,2006
13764,1993
13765,1988
13766,1988
13767,1997
13768,2005
13769,2005
13770,1994
13771,1995
13772,1995
13773,1997
13774,1992
13775,1992
13776,1999
13777,1987
13778,1987
13779,1996
13780,1996
13781,1995
13782,1984
13783,1984
13784,1983
13785,1996
13786,1996
13787,1986
13788,1992
13789,1992
13790,1988
13791,1987
13792,1987
13793,1995
13794,1985
13795,1985
13796,1991
13797,1991
13798,1993
13799,1988
13800,1988
13801,1993
13802,2000
13803,2000
13804,1988
13805,1994
13806,1994
13807,1989
13808,1994
13809,1994
13810,1999
13811,2009
13812,2009
13813,2005
13814,2005
13815,2016
13816,2015
13817,2015
13818,2017
13819,2044
13820,2044
13821,2046
13822,2052
13823,2052
13824,2059
13825,2043
13826,2043
13827,2062
13828,2071
13829,2071
13830,2055
13831,2058
13832,2058
13833,2035
13834,2033
13835,2033
13836,2035
13837,2035
13838,2020
13839,2023
13840,2023
13841,2005
13842,1993
13843,1993
13844,1986
13845,1990
13846,1990
13847,1982
13848,1985
13849,1985
13850,1981
13851,1971
13852,1971
13853,1981
13854,1982
13855,1982
13856,1980
13857,1980
13858,1979
13859,1979
13860,1979
13861,1971
13862,1986
13863,1986
13864,1991
13865,1984
13866,1984
13867,1985
13868,2001
13869,2001
13870,2016
13871,2064
13872,2064
13873,2081
13874,2137
13875,2137
13876,2189
13877,2189
13878,2227
13879,2318
13880,2318
13881,2415
13882,2487
13883,2487
13884,2535
13885,2570
13886,2570
13887,2484
13888,2372
13889,2372
13890,2235
13891,2089
13892,2089
13893,1975
13894,1975
13895,1883
13896,1850
13897,1850
13898,1851
13899,1840
13900,1840
13901,1834
13902,1849
13903,1849
13904,1853
13905,1865
13906,1865
13907,1873
13908,1865
13909,1865
13910,1874
13911,1881
13912,1881
13913,1885
13914,1885
13915,1913
13916,1919
13917,1919
13918,1913
13919,1916
13920,1916
13921,1914
13922,1938
13923,1938
13924,1947
13925,1944
13926,1944
13927,1936
13928,1952
13929,1952
13930,1943
13931,1953
13932,1953
13933,1967
13934,1967
13935,1951
13936,1958
13937,1958
13938,1963
13939,1964
13940,1964
13941,1983
13942,1973
13943,1973
13944,1982
13945,1979
13946,1979
13947,1981
13948,1986
13949,1986
13950,2000
13951,1986
13952,1986
13953,2007
13954,2007
13955,2001
13956,2001
13957,2001
13958,2015
13959,2011
13960,2011
13961,2013
13962,2028
13963,2028
13964,2024
13965,2019
13966,2019
13967,2035
13968,2032
13969,2032
13970,2031
13971,2031
13972,2048
13973,2030
13974,2030
13975,2048
13976,2043
13977,2043
13978,2043
13979,2048
13980,2048
13981,2060
13982,2055
13983,2055
13984,2067
13985,2062
13986,2062
13987,2076
13988,2108
13989,2108
13990,2077
13991,2077
13992,2088
13993,2113
13994,2113
13995,2097
13996,2103
13997,2103
13998,2115
13999,2104
14000,2104
14001,2116
14002,2113
14003,2113
14004,2112
14005,2122
14006,2122
14007,2121
14008,2121
14009,2124
14010,2125
14011,2125
14012,2120
14013,2115
14014,2115
14015,2126
14016,2104
14017,2104
14018,2099
14019,2109
14020,2109
14021,2093
14022,2087
14023,2087
14024,2066
14025,2057
14026,2057
14027,2063
14028,2058
14029,2058
14030,2031
14031,2031
14032,2024
14033,2010
14034,2010
14035,1997
14036,1989
14037,1989
14038,1976
14039,1948
14040,1948
14041,1948
14042,1907
14043,1907
14044,1910
14045,1911
14046,1911
14047,1895
14048,1895
14049,1904
14050,1880
14051,1880
14052,1872
14053,1868
14054,1868
14055,1890
14056,1866
14057,1866
14058,1882
14059,1879
14060,1879
14061,1889
14062,1888
14063,1888
14064,1897
14065,1896
14066,1896
14067,1912
14068,1912
14069,1890
14070,1908
14071,1908
14072,1911
14073,1930
14074,1930
14075,1919
14076,1938
14077,1938
14078,1920
14079,1929
14080,1929
14081,1953
14082,1946
14083,1946
14084,1947
14085,1968
14086,1968
14087,1961
14088,1961
14089,1958
14090,1959
14091,1959
14092,1949
14093,1967
14094,1967
14095,1942
14096,1961
14097,1961
14098,1970
14099,1970
14100,1970
14101,1972
14102,1974
14103,1974
14104,1976
14105,1967
14106,1967
14107,1971
14108,1971
14109,1959
14110,1961
14111,1961
14112,1967
14113,1956
14114,1956
14115,1967
14116,1968
14117,1968
14118,1974
14119,1968
14120,1968
14121,1983
14122,1962
14123,1962
14124,1963
14125,1963
14126,1976
14127,1962
14128,1962
14129,1974
14130,1962
14131,1962
14132,1960
14133,1985
14134,1985
14135,1961
14136,1960
14137,1960
14138,1974
14139,1965
14140,1965
14141,1969
14142,1980
14143,1980
14144,1974
14145,1967
14146,1967
14147,1975
14148,1975
14149,1979
14150,1971
14151,1971
14152,1976
14153,1993
14154,1993
14155,1967
14156,1970
14157,1970
14158,1971
14159,1992
14160,1992
14161,1976
14162,1982
14163,1982
14164,1982
14165,1982
14166,1966
14167,1981
14168,1981
14169,1977
14170,1991
14171,1991
14172,1979
14173,1975
14174,1975
14175,1983
14176,1989
14177,1989
14178,1979
14179,1988
14180,1988
14181,1994
14182,1969
14183,1969
14184,1987
14185,1987
14186,1991
14187,1974
14188,1974
14189,1992
14190,1988
14191,1988
14192,1980
14193,1988
14194,1988
14195,1987
14196,2003
14197,2003
14198,1981
14199,1977
14200,1977
14201,2008
14202,1981
14203,1981
14204,1982
14205,1982
14206,2002
14207,1990
14208,1990
14209,1984
14210,2009
14211,2009
14212,1991
14213,1986
14214,1986
14215,2011
14216,1992
14217,1992
14218,1988
14219,2016
14220,2016
14221,1988
14222,1988
14223,1990
14224,2009
14225,2009
14226,1986
14227,2003
14228,2003
14229,2015
14230,1994
14231,1994
14232,2006
14233,2010
14234,2010
14235,1998
14236,2013
14237,2013
14238,2007
14239,2004
14240,2004
14241,2012
14242,2012
14243,2005
14244,2007
14245,2007
14246,2031
14247,2016
14248,2016
14249,2023
14250,2025
14251,2025
14252,2020
14253,2043
14254,2043
14255,2050
14256,2043
14257,2043
14258,2042
14259,2041
14260,2041
14261,2034
14262,2034
14263,2048
14264,2045
14265,2045
14266,2039
14267,2032
14268,2032
14269,2029
14270,2018
14271,2018
14272,2011
14273,2012
14274,2012
14275,2002
14276,1991
14277,1991
14278,1987
14279,1987
14280,1978
14281,1987
14282,1987
14283,1999
14284,1979
14285,1979
14286,1985
14287,1990
14288,1990
14289,1998
14290,1987
14291,1987
14292,1992
14293,1988
14294,1988
14295,1983
14296,1979
14297,1979
14298,1990
14299,1990
14300,1993
14301,2006
14302,2006
14303,2023
14304,2055
14305,2055
14306,2099
14307,2137
14308,2137
14309,2179
14310,2228
14311,2228
14312,2280
14313,2360
14314,2360
14315,2419
14316,2440
14317,2440
14318,2439
14319,2439
14320,2383
14321,2262
14322,2262
14323,2152
14324,2038
14325,2038
14326,1927
14327,1880
14328,1880
14329,1850
14330,1829
14331,1829
14332,1853
14333,1864
14334,1864
14335,1864
14336,1879
14337,1879
14338,1879
14339,1879
14340,1891
14341,1910
14342,1910
14343,1906
14344,1922
14345,1922
14346,1922
14347,1921
14348,1921
14349,1935
14350,1952
14351,1952
14352,1949
14353,1955
14354,1955
14355,1954
14356,1955
14357,1955
14358,1966
14359,1966
14360,1972
14361,1977
14362,1977
14363,1982
14364,1974
14365,1974
14366,1992
14367,1994
14368,1994
14369,1993
14370,2000
14371,2000
14372,1995
14373,2000
14374,2000
14375,2005
14376,2005
14377,2015
14378,2005
14379,2005
14380,2025
14381,2010
14382,2010
14383,2006
14384,2019
14385,2019
14386,2025
14387,2022
14388,2022
14389,2030
14390,2032
14391,2032
14392,2027
14393,2043
14394,2043
14395,2047
14396,2057
14397,2057
14398,2046
14399,2046
14400,2035
14401,2040
14402,2040
14403,2045
14404,2044
14405,2044
14406,2055
14407,2050
14408,2050
14409,2039
14410,2054
14411,2054
14412,2055
14413,2057
14414,2057
14415,2072
14416,2072
14417,2061
14418,2066
14419,2066
14420,2075
14421,2072
14422,2072
14423,2081
14424,2088
14425,2088
14426,2090
14427,2095
14428,2095
14429,2103
14430,2100
14431,2100
14432,2115
14433,2115
14434,2115
14435,2116
14436,2116
14437,2127
14438,2123
14439,2123
14440,2127
14441,2131
14442,2131
14443,2118
14444,2128
14445,2128
14446,2133
14447,2124
14448,2124
14449,2122
14450,2109
14451,2109
14452,2097
14453,2106
14454,2106
14455,2097
14456,2097
14457,2077
14458,2073
14459,2073
14460,2058
14461,2038
14462,2038
14463,2038
14464,2021
14465,2021
14466,2006
14467,1996
14468,1996
14469,1959
14470,1971
14471,1971
14472,1952
14473,1929
14474,1929
14475,1930
14476,1930
14477,1908
14478,1887
14479,1887
14480,1883
14481,1880
14482,1880
14483,1886
14484,1862
14485,1862
14486,1859
14487,1867
14488,1867
14489,1863
14490,1864
14491,1864
14492,1870
14493,1870
14494,1878
14495,1870
14496,1870
14497,1871
14498,1882
14499,1882
14500,1892
14501,1897
14502,1897
14503,1894
14504,1893
14505,1893
14506,1895
14507,1911
14508,1911
14509,1908
14510,1908
14511,1917
14512,1924
14513,1924
14514,1912
14515,1927
14516,1927
14517,1929
14518,1938
14519,1938
14520,1942
14521,1930
14522,1930
14523,1948
14524,1954
14525,1954
14526,1952
14527,1956
14528,1956
14529,1955
14530,1955
14531,1958
14532,1973
14533,1973
14534,1960
14535,1958
14536,1958
14537,1976
14538,1963
14539,1963
14540,1956
14541,1954
14542,1954
14543,1950
14544,1953
14545,1953
14546,1949
14547,1938
14548,1938
14549,1943
14550,1943
14551,1968
14552,1939
14553,1939
14554,1942
14555,1951
14556,1951
14557,1933
14558,1964
14559,1964
14560,1947
14561,1941
14562,1941
14563,1953
14564,1936
14565,1936
14566,1952
14567,1955
14568,1955
14569,1946
14570,1946
14571,1972
14572,1943
14573,1943
14574,1947
14575,1961
14576,1961
14577,1960
14578,1952
14579,1952
14580,1964
14581,1953
14582,1953
14583,1953
14584,1968
14585,1968
14586,1967
14587,1967
14588,1965
14589,1969
14590,1969
14591,1968
14592,1963
14593,1963
14594,1979
14595,1976
14596,1976
14597,1982
14598,1977
14599,1977
14600,1966
14601,1983
14602,1983
14603,1985
14604,1982
14605,1982
14606,1987
14607,1988
14608,1988
14609,1986
14610,1986
14611,1999
14612,1996
14613,1996
14614,1991
14615,2004
14616,2004
14617,1998
14618,2011
14619,2011
14620,1999
14621,1989
14622,1989
14623,2000
14624,2006
14625,2006
14626,1991
14627,1991
14628,2009
14629,2021
14630,2021
14631,2023
14632,2031
14633,2031
14634,2044
14635,2037
14636,2037
14637,2043
14638,2044
14639,2044
14640,2041
14641,2046
14642,2046
14643,2031
14644,2036
14645,2036
14646,2030
14647,2017
14648,2017
14649,2014
14650,2014
14651,2002
14652,1988
14653,1988
14654,1981
14655,1982
14656,1982
14657,1969
14658,1970
14659,1970
14660,1969
14661,1966
14662,1966
14663,1977
14664,1976
14665,1976
14666,1974
14667,1974
14668,1974
14669,1971
14670,1971
14671,1968
14672,1990
14673,1990
14674,1963
14675,1988
14676,1988
14677,1975
14678,1977
14679,1977
14680,1999
14681,2000
14682,2000
14683,2039
14684,2072
14685,2072
14686,2094
14687,2094
14688,2152
14689,2222
14690,2222
14691,2262
14692,2360
14693,2360
14694,2440
14695,2477
14696,2477
14697,2502
14698,2483
14699,2483
14700,2383
14701,2268
14702,2268
14703,2128
14704,1992
14705,1992
14706,1927
14707,1927
14708,1865
14709,1835
14710,1835
14711,1839
14712,1823
14713,1823
14714,1827
14715,1853
14716,1853
14717,1842
14718,1863
14719,1863
14720,1873
14721,1867
14722,1867
14723,1886
14724,1895
14725,1895
14726,1895
14727,1895
14728,1905
14729,1922
14730,1922
14731,1906
14732,1919
14733,1919
14734,1935
14735,1938
14736,1938
14737,1938
14738,1944
14739,1944
14740,1947
14741,1961
14742,1961
14743,1954
14744,1954
14745,1960
14746,1969
14747,1969
14748,1960
14749,1972
14750,1972
14751,1979
14752,1972
14753,1972
14754,1977
14755,1966
14756,1966
14757,1965
14758,1984
14759,1984
14760,1986
14761,1979
14762,1979
14763,1983
14764,1983
14765,1977
14766,1979
14767,1979
14768,1997
14769,1985
14770,1985
14771,1995
14772,1994
14773,1994
14774,1990
14775,2002
14776,2002
14777,2016
14778,2004
14779,2004
14780,2015
14781,2015
14782,2006
14783,2020
14784,2020
14785,2019
14786,2026
14787,2026
14788,2023
14789,2045
14790,2045
14791,2030
14792,2037
14793,2037
14794,2053
14795,2061
14796,2061
14797,2067
14798,2066
14799,2066
14800,2060
14801,2083
14802,2083
14803,2088
14804,2088
14805,2082
14806,2103
14807,2103
14808,2104
14809,2097
14810,2097
14811,2102
14812,2111
14813,2111
14814,2112
14815,2134
14816,2134
14817,2105
14818,2120
14819,2120
14820,2127
14821,2127
14822,2115
14823,2127
14824,2127
14825,2136
14826,2108
14827,2108
14828,2108
14829,2100
14830,2100
14831,2107
14832,2096
14833,2096
14834,2080
14835,2068
14836,2068
14837,2071
14838,2043
14839,2043
14840,2031
14841,2031
14842,2025
14843,2010
14844,2010
14845,1992
14846,1978
14847,1978
14848,1960
14849,1946
14850,1946
14851,1932
14852,1908
14853,1908
14854,1918
14855,1912
14856,1912
14857,1879
14858,1890
14859,1890
14860,1887
14861,1887
14862,1865
14863,1868
14864,1868
14865,1866
14866,1866
14867,1866
14868,1856
14869,1856
14870,1856
14871,1862
14872,1896
14873,1896
14874,1867
14875,1886
14876,1886
14877,1889
14878,1884
14879,1884
14880,1918
14881,1918
14882,1904
14883,1915
14884,1915
14885,1931
14886,1919
14887,1919
14888,1926
14889,1960
14890,1960
14891,1948
14892,1952
14893,1952
14894,1959
14895,1953
14896,1953
14897,1964
14898,1967
14899,1967
14900,1963
14901,1963
14902,1988
14903,1972
14904,1972
14905,1961
14906,1985
14907,1985
14908,2003
14909,1983
14910,1983
14911,1988
14912,1976
14913,1976
14914,1982
14915,1988
14916,1988
14917,1983
14918,1983
14919,1986
14920,1991
14921,1991
14922,1975
14923,1978
14924,1978
14925,1985
14926,1972
14927,1972
14928,1990
